Car Make,Car Model,Dealer or Individual,Price,Year,Location,Mileage,Doors,Color,Transmission,VIN#,Engine,Description,Web link,Screenshot
Toyota,Rav4,Dealer,28391,2021,Wexford,23175,4,Magnetic Gray Metallic,Automatic,2T3P1RFV9MC155071,2.5L 4 CYLINDER ENGINE,"CARFAX 1-Owner GREAT MILES 23 175! REDUCED FROM $31 250! EPA 33 MPG Hwy/27 MPG City! Apple CarPlay® Smart Device Integration Blind Spot Monitor Cross-Traffic Alert Lane Keeping Assist WiFi Hotspot Dual Zone A/C AWD AND MORE!

KEY FEATURES INCLUDE
Sirus XM Radio Back-Up Camera iPod/MP3 Input Aluminum Wheels Keyless Start Dual Zone A/C Brake Actuated Limited Slip Differential WiFi Hotspot Lane Keeping Assist Cross-Traffic Alert Blind Spot Monitor Smart Device Integration Apple CarPlay® Keyless Entry 4-Wheel Disc Brakes. Toyota XLE with Magnetic Gray Metallic exterior and Ash interior features a 4 Cylinder Engine with 203 HP at 6600 RPM*.

OPTION PACKAGES
All Weather Floor Liners Cargo Liner (TMS). Rear Spoiler Hands Free Privacy Glass Heated Mirrors Electronic Stability Control. Serviced here All scheduled maintenance up to date

A GREAT TIME TO BUY
Was $31 250.

SHOP WITH CONFIDENCE
CARFAX 1-Owner",https://www.wrightcars.com/VehicleDetails/used-2021-Toyota-RAV4-XLE_AWD_%28Natl%29-Wexford-PA/5672244100,https://drive.google.com/open?id=1N1V-M9CDNlH9Ko-HROFwzNsZSovUxzaf
Toyota,Camry,Dealer,18933,2019,Coraopolis,107950,4,Silver,Automatic,4T1B61HK8KU739515 ,4 Cyl 2.5 L,"Celestial Silver Metallic 2019 Toyota Camry XSE FWD 2.5L I4 DOHC 16V 8-Speed Automatic

Fresh Arrival. Call for more details.",https://www.carfax.com/vehicle/4T1B61HK8KU739515,https://drive.google.com/open?id=18CSjdib7C8trvQZKHXYAVnt482ELTjHl
Toyota,Camry,Dealer,12899,2014,Wexford,99609,4,MAGNETIC GRAY METALLIC,Automatic,4T1BD1FK7EU103682,2.5L 4 CYLINDER ENGINE,"Very Nice. FUEL EFFICIENT 39 MPG Hwy/43 MPG City! LE trim. Dual Zone A/C Keyless Start CD Player iPod/MP3 Input Hybrid REAR SPOILER Bluetooth® Non-Smoker vehicle AutoCheck One Owner. AND MORE!

KEY FEATURES INCLUDE
Hybrid iPod/MP3 Input Bluetooth® CD Player Keyless Start Dual Zone A/C. Toyota LE with Magnetic Gray Metallic exterior and Light Gray interior features a 4 Cylinder Engine with 200 HP at 5700 RPM*.

OPTION PACKAGES
REAR SPOILER. MP3 Player Remote Trunk Release Keyless Entry Steering Wheel Controls Child Safety Locks. Non-Smoker vehicle AutoCheck One Owner

EXPERTS REPORT
Like other Camrys the hybrid also boasts comfortable seating front and rear good outward visibility and an ideal balance between a smooth quiet ride and responsive handling. -Edmunds.com. Very Nice",https://www.wrightcars.com/VehicleDetails/used-2014-Toyota-Camry_Hybrid-4dr_Sdn_LE_%28Natl%29_*Ltd_Avail*-Wexford-PA/5744678240,https://drive.google.com/open?id=16HRHiPsxvvrot02spt04TT9-eE87hBUt
Toyota,Camry,Dealer,11525,2012,Adamsburg,120637,4,Silver,Automatic,4T1BF1FK6CU174282 ,4 Cyl 2.5 L,"Classic Silver Metallic 2012 Toyota Camry FWD

25/35 City/Highway MPG",https://www.carfax.com/vehicle/4T1BF1FK6CU174282,https://drive.google.com/open?id=1cXV6CHhfHrFcuzzD0UjzIJI-HoJQzXRe
Toyota,Rav4,Dealer,31999,2022,Wexford,40741,4,MIDNIGHT BLACK METALLIC,Automatic,4T3RWRFV1NU066086,2.5L 4 CYLINDER ENGINE,"FUEL EFFICIENT 38 MPG Hwy/41 MPG City! Sunroof Heated Seats Brake Actuated Limited Slip Differential Dual Zone A/C Onboard Communications System iPod/MP3 Input Satellite Radio All Wheel Drive Back-Up Camera Alloy Wheels SEE MORE!

KEY FEATURES INCLUDE
All Wheel Drive Back-Up Camera Hybrid Satellite Radio iPod/MP3 Input Onboard Communications System Aluminum Wheels Dual Zone A/C Brake Actuated Limited Slip Differential Apple CarPlay® Smart Device Integration Blind Spot Monitor Lane Keeping Assist WiFi Hotspot Cross-Traffic Alert. Toyota Hybrid XLE with Midnight Black Metallic exterior and ASH interior features a 4 Cylinder Engine with 219 HP at 5700 RPM*.

OPTION PACKAGES
CONVENIENCE PACKAGE Tilt & Slide Moon Roof tilt and slide functionality Front Door Smart Key System w/Push Button Start remote keyless entry and power liftgate w/jam protection XLE GRADE WEATHER PACKAGE Wiper Deicer Rain Sensing Front Wipers de-icer function Heated 3-Spoke Leather Steering Wheel Front Seat Heating. Rear Spoiler MP3 Player Privacy Glass Steering Wheel Controls Child Safety Locks.

VEHICLE REVIEWS
AutoCheck One Owner

Horsepower calculations based on trim engine configuration. Fuel economy calculations based on original manufacturer data for trim engine configuration. Please confirm the accuracy of the included equipment by calling us prior to purchase.",https://www.wrightcars.com/VehicleDetails/used-2022-Toyota-RAV4-Hybrid_XLE_AWD_%28Natl%29-Wexford-PA/5746560470,https://drive.google.com/open?id=1UNg2Mn5EAqqlxl7YRp_5bDO8Fjgpcphc
Toyota,Corolla,Dealer,17795,2021,Uniontown,56473,4,Super White,Automatic,5YFEPMAE7MP210612,1.8L 4 CYLINDER ENGINE,"Fully serviced & ready to go! PRICED TO MOVE $1 600 below J.D. Power Retail! FUEL EFFICIENT 38 MPG Hwy/30 MPG City! WiFi Hotspot Apple CarPlay® Back-Up Camera Satellite Radio AUX Input.

EXCELLENT SAFETY FOR YOUR FAMILY
Lane Keeping Assist Child Safety Locks Electronic Stability Control Brake Assist 4-Wheel ABS 4-Wheel Disc Brakes Safety equipment includes Lane Keeping Assist Toyota LE with Super White exterior and Light Gray interior features a 4 Cylinder Engine with 139 HP at 6100 RPM*.

A GREAT VALUE
This Corolla is priced $1 600 below J.D. Power Retail.

VEHICLE FEATURES
Fresh inspection Vehicle history report available Non-smoker AutoCheck One Owner Fully serviced & ready to go!

EXPERTS ARE SAYING
Great Gas Mileage: 38 MPG Hwy.",https://www.wrightcars.com/VehicleDetails/used-2021-Toyota-Corolla-LE_CVT_%28Natl%29-Uniontown-PA/5744743390,https://drive.google.com/open?id=15XNN-I552FxkBTloqL0Hdu9b7h25tJJ8
Toyota,Corolla,Dealer,17859,2022,Uniontown,58494,4,Black Sand Pearl,Automatic,5YFEPMAE7NP277437,1.8L 4 CYLINDER ENGINE,"Fully serviced & ready to go! FUEL EFFICIENT 38 MPG Hwy/30 MPG City! WiFi Hotspot Apple CarPlay® Back-Up Camera Satellite Radio AUX Input.

EXCELLENT SAFETY FOR YOUR FAMILY
Lane Keeping Assist Child Safety Locks Electronic Stability Control Brake Assist 4-Wheel ABS 4-Wheel Disc Brakes Tire Pressure Monitoring System Safety equipment includes Lane Keeping Assist Toyota LE with Black Sand Pearl exterior and Black interior features a 4 Cylinder Engine with 139 HP at 6100 RPM*.

VEHICLE FEATURES
Fresh inspection Vehicle history report available Non-smoker Fully serviced & ready to go!

EXPERTS REPORT
Great Gas Mileage: 38 MPG Hwy.",https://www.wrightcars.com/VehicleDetails/used-2022-Toyota-Corolla-LE_CVT_%28Natl%29-Uniontown-PA/5751539920,https://drive.google.com/open?id=1CzGrxLOs9UxrSt3K8iGVDcHpRU-MmpeX
Toyota,Corolla,Dealer,17869,2022,Uniontown,60548,4,Blueprint,Automatic,5YFEPMAE7NP287109,1.8L 4 CYLINDER ENGINE,"FUEL EFFICIENT 38 MPG Hwy/30 MPG City! PRICED TO MOVE $1 400 below J.D. Power Retail! Fully serviced & ready to go! WiFi Hotspot Apple CarPlay® Back-Up Camera Satellite Radio AUX Input.

EXCELLENT SAFETY FOR YOUR FAMILY
Lane Keeping Assist Child Safety Locks Electronic Stability Control Brake Assist 4-Wheel ABS 4-Wheel Disc Brakes Tire Pressure Monitoring System Safety equipment includes Lane Keeping Assist Toyota LE with Blueprint exterior and Black interior features a 4 Cylinder Engine with 139 HP at 6100 RPM*.

AFFORDABLE TO OWN
This Corolla is priced $1 400 below J.D. Power Retail.

VEHICLE FEATURES
Fresh inspection Vehicle history report available Non-smoker

EXPERTS REPORT
Great Gas Mileage: 38 MPG Hwy.",https://www.wrightcars.com/VehicleDetails/used-2022-Toyota-Corolla-LE_CVT_%28Natl%29-Uniontown-PA/5751539880#close,https://drive.google.com/open?id=1Ib4hHTevXcqzS_8Ryy7E4PxMi_QyKfLD
Toyota,Corolla,Dealer,19877,2020,Wexford,37415,4,CELESTITE,Automatic,JTDEPRAE7LJ104547,1.8L 4 CYLINDER ENGINE,"ONLY 37 415 Miles! JUST REPRICED FROM $20 993 FUEL EFFICIENT 38 MPG Hwy/30 MPG City! 4-Wheel Disc Brakes Keyless Entry WiFi Hotspot Lane Keeping Assist Back-Up Camera iPod/MP3 Input Sirus XM Radio Serviced here READ MORE!

KEY FEATURES INCLUDE
Sirus XM Radio Back-Up Camera iPod/MP3 Input Smart Device Integration Lane Keeping Assist WiFi Hotspot Keyless Entry 4-Wheel Disc Brakes Toyota LE with Celestite exterior and Light Gray interior features a 4 Cylinder Engine with 139 HP at 6100 RPM*.

OPTION PACKAGES
1 dual smart USB car charger - 2.4A each 1 Apple Lightning to USB cable - 3 red 1 Apple Lighting to USB cable - 6 red and 1 USB-C to USB-A cable - 3 red. Hands Free Electronic Stability Control Bucket Seats Brake Assist 4-Wheel ABS. Serviced here

EXCELLENT VALUE
Reduced from $20 993.",https://www.wrightcars.com/VehicleDetails/used-2020-Toyota-Corolla-LE_CVT_%28SE%29-Wexford-PA/5673734070,https://drive.google.com/open?id=1ECb_NBlK2Mq6O8A2iS9n81o_lZ8qQ2cJ
Toyota,Rav4,Dealer,17997,2017,Uniontown,64956,4,Super White,Automatic,JTMBFREV0HJ703717,2.5L 4 CYLINDER ENGINE,"Fully serviced & ready to go! ONLY 64 956 Miles! PRICED TO MOVE $1 400 below J.D. Power Retail! Lane Keeping Assist AUX Input CARPET MAT PACKAGE Back-Up Camera.

EXCELLENT SAFETY FOR YOUR FAMILY
Lane Keeping Assist Child Safety Locks Electronic Stability Control Brake Assist 4-Wheel ABS 4-Wheel Disc Brakes Safety equipment includes Lane Keeping Assist Toyota LE with Super White exterior and Black interior features a 4 Cylinder Engine with 176 HP at 6000 RPM*.

EXCELLENT VALUE
This RAV4 is priced $1 400 below J.D. Power Retail.

OPTION PACKAGES
Carpet Cargo Mat Carpet Floor Mats. Fresh inspection Vehicle history report available Non-smoker Fully serviced & ready to go!

EXPERTS REPORT
Edmunds.com s review says It simply delivers everything expected from full-time family transportation including a comfortable ride strong fuel economy plenty of cargo space an abundance of safety features ease of operation and a good reputation for reliability. .",https://www.wrightcars.com/VehicleDetails/used-2017-Toyota-RAV4-LE_AWD_%28Natl%29-Uniontown-PA/5745734030?store=WAG0001&p.WAG4694&keyword=&gad_source=1&gclid=Cj0KCQiAwbitBhDIARIsABfFYIIpmkR55FNbFtaOuE0xHxDiqvWQYTnX9zZnLXNWXAjYJ2m-iEO9xIYaAhkPEALw_wcB,https://drive.google.com/open?id=1v_caF53433WFUE7XX2wlYfz7dgAR1Ysf
Toyota,Rav4,Dealer,32590,2021," Oklahoma City, OK",40279,4,Blue,Automatic,2T3R6RFV8MW014193,"4-Cyl, Hybrid, 2.5 Liter",,https://www.carvana.com/vehicle/2940447,https://drive.google.com/open?id=10lEAaKpQ6ONalLiCg9ku-r9craFEHGMM
Toyota,Camry,Dealer,22590,2019,"Oklahoma City, OK",46713,4,Gray,Automatic,4T1B11HK2KU283235,"4-Cyl, 2.5 Liter",,https://www.carvana.com/vehicle/2941996,https://drive.google.com/open?id=1ITt47NKA-cHtdYNccJUjfGpmUvqp04La
Toyota,Camry,Dealer,24590,2018,"Oklahoma City, OK",34893,4,Silver,Automatic,4T1BZ1HK4JU501618,"V6, 3.5 Liter",,https://www.carvana.com/vehicle/2944788,https://drive.google.com/open?id=1EvN3T8Dh7Dj4rjYbMBbkQhVOgFB6zWV_
Toyota,Highlander,Dealer,33990,2020,"Oklahoma City, OK",37405,4,Silver,Automatic,5TDGZRBH1LS041699,"V6, 3.5 Liter",,https://docs.google.com/forms/d/e/1FAIpQLSf2P-MEp7cEIUe1vVDKD2Hfyop2wb_6UFuxuOJ1U7TZO8WWtg/viewform,https://drive.google.com/open?id=1sd_hhZsxWT3MDKfI0D5lLo4j4oz9i7OX
Toyota,Highlander,Dealer,38990,2023,"Oklahoma City, OK",19026,4,Gray,Automatic,5TDKDRAH5PS505075,"4-Cyl, Turbo, 2.4 Liter",,https://www.carvana.com/vehicle/2961199,https://drive.google.com/open?id=1Y1jcv2gdY63RI_T2AgBhcK0zfLPF2W9G
Toyota,Corolla,Dealer,21990,2020," Oklahoma City, OK",15414,4,Black,Automatic,5YFEPRAE1LP073484,"4-Cyl, 1.8 Liter",,https://www.carvana.com/vehicle/2954734,https://drive.google.com/open?id=1Il4OiF371L9WPFTaZw3NddMs6ZoqXY-h
Toyota,Corolla,Dealer,25590,2023,"Oklahoma City, OK",7388,4,Blue,Automatic,5YFS4MCEXPP158583,"4-Cyl, Dynamic-Force, 2.0 Liter",,https://www.carvana.com/vehicle/2953494,https://drive.google.com/open?id=1tZAFGYKIWGKnfviqtHpfgSSW6tB0RXxM
Toyota,Rav4,Dealer,24590,2020,"Oklahoma City, OK",87525,4,Gray,Automatic,JTMP1RFV4LD048519,"4-Cyl, 2.5 Liter",,https://www.carvana.com/vehicle/2960445,https://drive.google.com/open?id=1lKMHlbbY0bLX-ooiZN_QbYTCzg6M8QQY
Toyota,Rav4,Dealer,22590,2017,"Oklahoma City, OK",73300,4,Black,Automatic,JTMRJREV7HD123831,"4-Cyl, 2.5L",,https://www.carvana.com/vehicle/2886446,https://drive.google.com/open?id=17g5Svh6O0F5LYcBEBVM3vpNA5sTdNDKH
Toyota,Rav4,Dealer,26590,2019,"Oklahoma City, OK",41718,4,Silver,Automatic,JTMW1RFV8KD509831,"4-Cyl, 2.5 Liter",,https://www.carvana.com/vehicle/2923591,https://drive.google.com/open?id=1hfo0VIbeSfFuyb3OaK3_3HaoD9Q4sbeI
Toyota,Camry,Dealer,16999,2019,"Abington, PA",70765,4,Silver,Automatic,4T1B11HK1U733621,4 Cyl 2.5 L,"Used 2019 Toyota Camry LE with Front-Wheel Drive, Bucket Seats, Keyless Entry, Lane Departure Warning, Alloy Wheels, Cloth Seats, Compact Spare Tire, and Rear Bench Seat",https://www.carfax.com/vehicle/4T1B11HK1KU733621,https://drive.google.com/open?id=1wD-C8HHEGe19rv9EwwNG-EBDF6RGDI7K
Toyota,Camry,Dealer,6850,2007,"Willow Grove, PA",135635,4,Silver,Automatic,4T1BE46K87U187402,4 Cyl 2.4 L,"Used 2007 Toyota Camry CE with Front-Wheel Drive, Keyless Entry, Power Doors",https://www.carfax.com/vehicle/4T1BE46K87U187402,https://drive.google.com/open?id=19q0-WgoohrdJgVorLh-_MWzOemEhWmFA
Toyota,Camry,Dealer,22900,2019,"Breinigsville, PA",62900,4,Blue,Automatic,4T1BZ1HK5KU031326,6 Cyl 3.5 L,None,https://www.carfax.com/vehicle/4T1BZ1HK5KU031326,https://drive.google.com/open?id=1irsI-6Qc0KHL4qFZcvx_p2zp_oy65NHS
Toyota,Camry,Dealer,19453,2021,"Philadelphia, PA",60780,4,White,Automatic,4T1G11AK9MU521200,4 Cyl 2.5 L,"Used 2021 Toyota Camry SE with Front-Wheel Drive, Bucket Seats, Keyless Entry, Lane Departure Warning, Alloy Wheels, Cross Traffic Alert, Cloth Seats, Vinyl Seats, Compact Spare Tire, Rear Bench Seat, and Satellite Radio",https://www.carfax.com/vehicle/4T1G11AK9MU521200,https://drive.google.com/open?id=1Xq-XSE1gneTDqAimPMtjLsgHheOttWfT
Toyota,Highlander,Dealer,34895,2020,"New Holland, PA",47648,4,White,Automatic,5TDBBRCH0LS506776,4 Cyl 2.5 L,"Used 2020 Toyota Highlander LE with All-Wheel Drive, Third Row Seating, Power Liftgate, Keyless Entry, Fog Lights, 18 Inch Wheels, Alloy Wheels, Spoiler, Rear Air Conditioning, Heated Mirrors, and Cloth Seats",https://www.carfax.com/vehicle/5TDBBRCH0LS506776,https://drive.google.com/open?id=1BtyIj_tsf_9ZIQRpdkOGXOgI8amN0CUG
Toyota,Highlander,Dealer,12985,2011,"Ephrata, PA",120782,4,Burgundy,Automatic,5TDBK3EH5BS068779,6 Cyl 3.5 L,"Used 2011 Toyota Highlander with Four-Wheel Drive, Roof Rack, Third Row Seating, Keyless Entry, Alloy Wheels, Cloth Seats, and Side Airbags",https://www.carfax.com/vehicle/5TDBK3EH5BS068779,https://drive.google.com/open?id=1VZmgqwFRN_XKmi77cZ6C2OzeaXSAvEL-
Toyota,Highlander,Dealer,15500,2013,"Quakertown, PA",131359,4,Green,Automatic,5TDBK3EH5DS207196,6 Cyl 3.5 L,"Used 2013 Toyota Highlander Base with Four-Wheel Drive, Third Row Seating, Keyless Entry, DVD, and Side Airbags",https://www.carfax.com/vehicle/5TDBK3EH5DS207196,https://drive.google.com/open?id=1NfPM5AbCu3b1pZJxwp79tHWNZIQUmUuE
Toyota,Highlander,Dealer,31999,2020,"Leesport, PA",16008,4,White,Automatic,5TDBZRBH1LS505326,6 Cyl 3.5 L,"Used 2020 Toyota Highlander with All-Wheel Drive, Keyless Entry",https://www.carfax.com/vehicle/5TDBZRBH1LS505326,https://drive.google.com/open?id=1m8n4BbPxu086vy1ckcdu56nJI5MKMocQ
Toyota,Highlander,Dealer,34108,2021,"Ardmore, PA",22911,4,Gray,Automatic,5TDHZRBH6MS527964,6 Cyl 3.5 L ,"Used 2021 Toyota Highlander XLE with All-Wheel Drive, Bucket Seats, Third Row Seating, Remote Start, Power Liftgate, Blind Spot Monitor, Heated Seats, Navigation System, Keyless Entry, Lane Departure Warning, and Fog Lights",https://www.carfax.com/vehicle/5TDHZRBH6MS527964,https://drive.google.com/open?id=12hFh1dp49dRNWYvQrbrk06ca4iU6Vwfi
Toyota,Highlander,Dealer,24850,2017,"West Chester, PA",61059,4,Blue,Automatic,5TDJZRFH0HS409846,6 Cyl 3.5 L ,"Used 2017 Toyota Highlander with All-Wheel Drive, Splash Guards, Leather Seats, Third Row Seating, Trailer Wiring, Power Liftgate, Blind Spot Monitor, Navigation System, Keyless Entry, Lane Departure Warning, and Fog Lights",https://www.carfax.com/vehicle/5TDJZRFH0HS409846,https://drive.google.com/open?id=1-XlEME967G6y5OnQoZf9RDyH2HFiBy6C
Toyota,Corolla,Dealer,6995,2010,"7834 TROOST AVE KANSAS CITY, MO 64131",186244,4,GRAY,Automatic,2T1BU4EE9AC478613," 4-Cyl, 1.8 Liter",CALL OR TEXT US AT 913-406-7546 / CLEAN TITLE AND CLEAN HISTORY / RIDE AND DRIVES WELL / FULLY SERVICED AND FULLY DETAILED / MINOR IMPERFECTIONS ON THE EXTERIOR OF THE VEHICLE / OVERALL A GOOD VEHICLE!,https://www.cars.com/vehicledetail/65f7eb4b-6c9f-475f-864d-747ec9451321/,https://drive.google.com/open?id=16itRg3J_9WNprzPBq8Hc_rEF3aTB5nGj
Toyota,Corolla,Dealer,16445,2019,"250 5th Ave S Hopkins, MN 55343",60049,4, Blue Crush Metallic,Automatic,2T1BURHE0KC136056,1.8L I4 16V MPFI DOHC,"FUEL EFFICIENT 35 MPG Hwy/28 MPG City! Extra Clean, ONLY 60,049 Miles! SE trim, Blue Crush Metallic exterior and Black interior. CD Player, iPod/MP3 Input, Lane Keeping Assist, Alloy Wheels, MP3 Player, KBB.com explains Toyotas Corolla built its reputation by offering great value for the money, solid fuel economy and industry-leading quality.. CLICK ME!DISCOVER THE LUTHER ADVANTAGEThe Luther Advantage is a complete and comprehensive package of benefits designed to make buying-and driving-a vehicle from the Luther dealerships a pleasant and convenient experience. From the peace of mind that comes with a 5 Day-500 Mile Return or Exchange Policy, 30 Day 1,500 miles Full Warranty and 60 Day 2,500 miles Limited Powertrain Warranty and Free CARFAX Reports & Clean Title Guarantee on pre-owned vehicles, as well as providing Luther customers with full range of valuable savings at participating Holiday Stationstores including 10 cents off a gallon, $6 for The Works car wash among other advantages and guarantees. As much as we like satisfying customers, we like keeping them even more.Check whether a vehicle is subject to open recalls for safety issues at safercar.gov",https://www.cars.com/vehicledetail/db071c3d-9b02-42fb-93d1-6daff4461199/,https://drive.google.com/open?id=1Hu0Ac-yNUO2U2YYZI4RX-Jx2kN-MseLJ
Toyota,Corolla,Dealer,13889,2015,"7782 Tylers Place Blvd West Chester, OH 45069",71390,4, Super White,Automatic,2T1BURHE2FC348902," 1.8L I-4 DOHC, VVT-i variable valve control, regular unleaded, e","CARFAX One-Owner.DRIVESMARTWC.COM 5-Year Maintenance Plan Included on Every Purchase! See dealer for Details.White 2015 Toyota Corolla LE FWD 4-Speed Automatic 1.8L I4 DOHC Dual VVT-i ABS brakes, Electronic Stability Control, Illuminated entry, Low tire pressure warning, Traction control.Odometer is 40548 miles below market average! 27/36 City/Highway MPGAwards: 2015 KBB.com 10 Tech-Savviest Cars Under $20,000 2015 KBB.com 5-Year Cost to Own Awards 2015 KBB.com 10 Best UberX CandidatesDRIVESMARTWC.COM.",https://www.cars.com/vehicledetail/50cfdc5e-d694-4d11-a648-7219762926b4/,https://drive.google.com/open?id=1wwpXVkYXYg4xjpkRRd4xBuNrVvqLlHRl
Toyota,Rav4,Dealer,27998,2020,"16411 Shady Grove Rd Gaithersburg, MD 20877",30520,4,Gray,Automatic,2T3P1RFV0LC077469,2.5L I4 16V PDI DOHC,"CarMax values transparency and wants you to love your next car, not settle on it. Certain vehicles may have unrepaired safety recalls. Check nhtsa.gov/recalls to learn if this vehicle has an unrepaired safety recall. Meet the Love Your Car Guarantee from CarMax! You can take your time with a 24-hour test drive and a 30-day money back guarantee (up to 1500 miles) to be sure it's the right car for you (restrictions apply). At CarMax, finding the right car is easy. You can shop online, get pre-qualified with no impact to your credit, and receive a trade-in offer all from the comfort of home. See carmax.com for details. Then, when it's time to buy, you can choose express pickup at your local CarMax or home delivery in select markets. And we stand behind every used car we sell with a 90-Day/4,000-Mile (whichever comes first) Limited Warranty. See store for details. Price excludes tax, title, tags, and $199 dealer processing charge (not required by law). Price assumes that final purchase will be made in the State of MD, unless vehicle is non-transferable. Vehicle subject to prior sale. Applicable transfer fees are due in advance of vehicle delivery and are separate from sales transactions. Inventory shown here is updated every 24 hours.",https://www.cars.com/vehicledetail/d92ea683-c24f-44b0-84ac-268779aba928/,https://drive.google.com/open?id=1M0KOSV_lLXXutjdJICjubVuOUpemmgJc
